visit_id,property_id,owner_id,user_name,user_email,user_phone,scheduled_time,status,notes,created_at
VST1880,PROP1199,OWN1184,Bhavini Singh,bhavinisingh35@yahoo.co.in,+91-827074074,2026-07-23 10:00 AM,COMPLETED,Interested in weekend morning visit.,2026-07-21 06:48:30
VST1881,PROP1288,OWN1070,Vansha Mistry,vanshamistry69@gmail.com,+91-866133052,2026-06-21 11:30 AM,COMPLETED,Wants to check parking space and metro distance.,2026-07-21 06:47:59
VST1882,PROP1908,OWN1152,Vihaan Amble,vihaanamble30@outlook.com,+91-992077910,2026-07-23 11:30 AM,PENDING,Looking for urgent possession.,2026-07-21 06:47:30
VST1883,PROP1876,OWN1118,Megha Krish,meghakrish62@gmail.com,+91-975661110,2026-06-30 11:30 AM,PENDING,Requested callback prior to arrival.,2026-07-21 06:48:36
VST1884,PROP1286,OWN1008,Kritika Kannan,kritikakannan64@outlook.com,+91-943105363,2026-07-06 11:30 AM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:47:58
VST1885,PROP1228,OWN1077,Zansi Magar,zansimagar10@outlook.com,+91-815935671,2026-07-08 10:00 AM,CANCELLED,Needs confirmation from owner regarding pets.,2026-07-21 06:48:37
VST1886,PROP1788,OWN1259,Nitara Guha,nitaraguha64@gmail.com,+91-962924755,2026-08-11 04:00 PM,COMPLETED,Needs confirmation from owner regarding pets.,2026-07-21 06:47:29
VST1887,PROP1842,OWN1051,Indrajit Shah,indrajitshah73@yahoo.co.in,+91-721152355,2026-07-28 05:30 PM,COMPLETED,Needs confirmation from owner regarding pets.,2026-07-21 06:47:40
VST1888,PROP1750,OWN1209,Raghav Nagi,raghavnagi26@gmail.com,+91-849700319,2026-06-22 11:30 AM,COMPLETED,Interested in weekend morning visit.,2026-07-21 06:47:13
VST1889,PROP1017,OWN1246,Quincy Chaudry,quincychaudry49@outlook.com,+91-771643898,2026-07-07 05:30 PM,COMPLETED,Interested in weekend morning visit.,2026-07-21 06:47:23
VST1890,PROP2000,OWN1233,Abhiram Kaul,abhiramkaul27@yahoo.co.in,+91-964406548,2026-06-26 11:30 AM,COMPLETED,Visiting with family.,2026-07-21 06:47:09
VST1891,PROP1642,OWN1238,Hema Salvi,hemasalvi91@outlook.com,+91-794195455,2026-07-09 10:00 AM,PENDING,Needs confirmation from owner regarding pets.,2026-07-21 06:48:43
VST1892,PROP1341,OWN1272,Ubika Balay,ubikabalay47@gmail.com,+91-846210517,2026-07-10 06:30 PM,CANCELLED,Looking for urgent possession.,2026-07-21 06:48:49
VST1893,PROP1590,OWN1107,Daksh Lata,dakshlata20@outlook.com,+91-955056176,2026-08-06 06:30 PM,CANCELLED,Looking for urgent possession.,2026-07-21 06:47:16
VST1894,PROP1969,OWN1187,Pratyush Handa,pratyushhanda24@gmail.com,+91-859068774,2026-08-13 04:00 PM,COMPLETED,Visiting with family.,2026-07-21 06:47:38
VST1895,PROP1376,OWN1090,Advik Dara,advikdara81@outlook.com,+91-918993381,2026-08-18 05:30 PM,COMPLETED,Wants to check parking space and metro distance.,2026-07-21 06:48:33
VST1896,PROP1142,OWN1172,Saanvi Kota,saanvikota79@gmail.com,+91-797112459,2026-08-04 04:00 PM,COMPLETED,Looking for urgent possession.,2026-07-21 06:47:12
VST1897,PROP1893,OWN1108,Girindra Verma,girindraverma38@outlook.com,+91-857340158,2026-07-30 02:00 PM,PENDING,Requested callback prior to arrival.,2026-07-21 06:47:33
VST1898,PROP1284,OWN1028,Devika Naidu,devikanaidu57@gmail.com,+91-870721529,2026-06-30 04:00 PM,PENDING,Interested in weekend morning visit.,2026-07-21 06:48:35
VST1899,PROP1482,OWN1273,Zehaan Srivastava,zehaansrivastava78@outlook.com,+91-870663511,2026-07-29 05:30 PM,PENDING,Needs confirmation from owner regarding pets.,2026-07-21 06:47:31
VST1900,PROP1969,OWN1034,Tejas Chowdhury,tejaschowdhury68@gmail.com,+91-720760289,2026-07-05 04:00 PM,COMPLETED,Visiting with family.,2026-07-21 06:48:00
VST1901,PROP1982,OWN1040,Oliver Majumdar,olivermajumdar31@gmail.com,+91-825035684,2026-07-26 06:30 PM,CONFIRMED,Wants to check parking space and metro distance.,2026-07-21 06:47:55
VST1902,PROP1896,OWN1105,Aditya Basak,adityabasak90@outlook.com,+91-749348536,2026-07-25 04:00 PM,CANCELLED,Looking for urgent possession.,2026-07-21 06:48:30
VST1903,PROP1955,OWN1068,Kamya Chakraborty,kamyachakraborty54@yahoo.co.in,+91-869573887,2026-07-05 06:30 PM,COMPLETED,Visiting with family.,2026-07-21 06:48:07
VST1904,PROP1194,OWN1033,Darpan Bhasin,darpanbhasin39@gmail.com,+91-996526415,2026-07-12 02:00 PM,PENDING,Visiting with family.,2026-07-21 06:47:26
VST1905,PROP1672,OWN1168,Jeremiah Sura,jeremiahsura85@yahoo.co.in,+91-981157706,2026-07-04 05:30 PM,PENDING,Visiting with family.,2026-07-21 06:49:05
VST1906,PROP1581,OWN1068,Reva Hans,revahans31@yahoo.co.in,+91-840438156,2026-06-22 04:00 PM,PENDING,Visiting with family.,2026-07-21 06:47:53
VST1907,PROP1789,OWN1025,Zashil Baral,zashilbaral55@gmail.com,+91-871193423,2026-07-20 11:30 AM,COMPLETED,Wants to check parking space and metro distance.,2026-07-21 06:48:00
VST1908,PROP1729,OWN1275,Vrishti Gupta,vrishtigupta33@yahoo.co.in,+91-799436783,2026-07-25 11:30 AM,CONFIRMED,Interested in weekend morning visit.,2026-07-21 06:48:13
VST1909,PROP1043,OWN1163,Upadhriti Maharaj,upadhritimaharaj26@outlook.com,+91-844951262,2026-08-12 02:00 PM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:48:19
VST1910,PROP1725,OWN1018,Ekapad Wali,ekapadwali50@outlook.com,+91-829856736,2026-06-30 02:00 PM,PENDING,Wants to check parking space and metro distance.,2026-07-21 06:47:43
VST1911,PROP1547,OWN1155,Jeevika Setty,jeevikasetty13@gmail.com,+91-877030603,2026-06-21 11:30 AM,CANCELLED,Visiting with family.,2026-07-21 06:48:24
VST1912,PROP1160,OWN1003,Qasim Bahl,qasimbahl79@outlook.com,+91-954463735,2026-07-28 06:30 PM,COMPLETED,Requested callback prior to arrival.,2026-07-21 06:47:51
VST1913,PROP1918,OWN1149,Ekani Bhatnagar,ekanibhatnagar95@outlook.com,+91-785864089,2026-07-30 06:30 PM,CANCELLED,Requested callback prior to arrival.,2026-07-21 06:48:12
VST1914,PROP1347,OWN1058,Ranveer Viswanathan,ranveerviswanathan71@outlook.com,+91-728713077,2026-07-31 06:30 PM,PENDING,Visiting with family.,2026-07-21 06:48:39
VST1915,PROP1026,OWN1206,Barkha Naidu,barkhanaidu38@outlook.com,+91-857968550,2026-07-15 10:00 AM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:47:46
VST1916,PROP1657,OWN1100,Ekalinga Bassi,ekalingabassi77@outlook.com,+91-747302753,2026-08-10 11:30 AM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:47:23
VST1917,PROP1870,OWN1229,Saksham Chhabra,sakshamchhabra95@outlook.com,+91-778690958,2026-07-20 04:00 PM,CONFIRMED,Visiting with family.,2026-07-21 06:47:19
VST1918,PROP1618,OWN1262,Vrishti Vora,vrishtivora95@gmail.com,+91-863359331,2026-07-28 11:30 AM,COMPLETED,Requested callback prior to arrival.,2026-07-21 06:48:18
VST1919,PROP1379,OWN1198,Jeevika Kant,jeevikakant11@yahoo.co.in,+91-856294407,2026-07-27 02:00 PM,CONFIRMED,Requested callback prior to arrival.,2026-07-21 06:47:16
VST1920,PROP1896,OWN1288,Vyanjana Buch,vyanjanabuch37@gmail.com,+91-969622247,2026-07-19 06:30 PM,CANCELLED,Requested callback prior to arrival.,2026-07-21 06:48:24
VST1921,PROP1296,OWN1084,Ojasvi Pillay,ojasvipillay64@outlook.com,+91-965592149,2026-08-07 11:30 AM,COMPLETED,Looking for urgent possession.,2026-07-21 06:47:14
VST1922,PROP1089,OWN1074,Banjeet Bobal,banjeetbobal48@gmail.com,+91-880504712,2026-08-10 02:00 PM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:47:17
VST1923,PROP1775,OWN1193,Zilmil Chatterjee,zilmilchatterjee10@gmail.com,+91-895739089,2026-06-27 02:00 PM,PENDING,Looking for urgent possession.,2026-07-21 06:47:35
VST1924,PROP1474,OWN1291,Ranveer Hans,ranveerhans35@gmail.com,+91-761240239,2026-07-22 02:00 PM,PENDING,Interested in weekend morning visit.,2026-07-21 06:47:37
VST1925,PROP1843,OWN1155,Ojasvi Cherian,ojasvicherian48@outlook.com,+91-885065432,2026-08-05 06:30 PM,PENDING,Interested in weekend morning visit.,2026-07-21 06:48:17
VST1926,PROP1811,OWN1002,Prisha Chawla,prishachawla43@gmail.com,+91-895973864,2026-07-01 06:30 PM,PENDING,Needs confirmation from owner regarding pets.,2026-07-21 06:47:29
VST1927,PROP1682,OWN1148,Yamini Nazareth,yamininazareth32@yahoo.co.in,+91-896541691,2026-07-30 11:30 AM,CONFIRMED,Visiting with family.,2026-07-21 06:48:12
VST1928,PROP1505,OWN1035,Indira Murty,indiramurty56@outlook.com,+91-974489726,2026-07-24 05:30 PM,PENDING,Visiting with family.,2026-07-21 06:49:07
VST1929,PROP1644,OWN1244,Nitara Sani,nitarasani25@outlook.com,+91-878790057,2026-08-09 06:30 PM,PENDING,Visiting with family.,2026-07-21 06:47:46
VST1930,PROP1167,OWN1298,Tanish Prashad,tanishprashad28@gmail.com,+91-871880273,2026-08-05 06:30 PM,CONFIRMED,Wants to check parking space and metro distance.,2026-07-21 06:48:59
VST1931,PROP1055,OWN1140,Jagvi Sethi,jagvisethi63@yahoo.co.in,+91-957779407,2026-07-17 10:00 AM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:47:55
VST1932,PROP1655,OWN1040,Bhavani Babu,bhavanibabu34@outlook.com,+91-934595062,2026-07-22 10:00 AM,PENDING,Wants to check parking space and metro distance.,2026-07-21 06:49:07
VST1933,PROP1557,OWN1166,Abeer Mital,abeermital97@yahoo.co.in,+91-846434606,2026-08-19 06:30 PM,COMPLETED,Visiting with family.,2026-07-21 06:47:33
VST1934,PROP1099,OWN1274,Anthony Majumdar,anthonymajumdar55@outlook.com,+91-711731095,2026-08-15 11:30 AM,PENDING,Visiting with family.,2026-07-21 06:48:09
VST1935,PROP1798,OWN1249,Girindra Barad,girindrabarad53@yahoo.co.in,+91-723746292,2026-07-18 11:30 AM,CONFIRMED,Wants to check parking space and metro distance.,2026-07-21 06:47:26
VST1936,PROP1852,OWN1097,Jeevika Krish,jeevikakrish88@outlook.com,+91-980551927,2026-07-04 05:30 PM,COMPLETED,Needs confirmation from owner regarding pets.,2026-07-21 06:48:45
VST1937,PROP1775,OWN1059,Mugdha Kalla,mugdhakalla68@yahoo.co.in,+91-725645176,2026-08-04 11:30 AM,CANCELLED,Requested callback prior to arrival.,2026-07-21 06:48:34
VST1938,PROP1357,OWN1160,Oscar Sura,oscarsura56@outlook.com,+91-769315901,2026-08-09 05:30 PM,PENDING,Visiting with family.,2026-07-21 06:48:30
VST1939,PROP1177,OWN1156,Charita Barad,charitabarad25@gmail.com,+91-727275764,2026-08-03 06:30 PM,CONFIRMED,Wants to check parking space and metro distance.,2026-07-21 06:48:17
VST1940,PROP1315,OWN1065,Daksh Natt,dakshnatt26@gmail.com,+91-767016371,2026-07-11 06:30 PM,COMPLETED,Interested in weekend morning visit.,2026-07-21 06:48:46
VST1941,PROP1080,OWN1010,Jai Karan,jaikaran65@yahoo.co.in,+91-736353784,2026-08-04 10:00 AM,CONFIRMED,Needs confirmation from owner regarding pets.,2026-07-21 06:48:49
VST1942,PROP1526,OWN1031,Lavanya Bhagat,lavanyabhagat25@yahoo.co.in,+91-815809144,2026-07-09 10:00 AM,CONFIRMED,Interested in weekend morning visit.,2026-07-21 06:47:12
VST1943,PROP1773,OWN1050,Eta Thakkar,etathakkar87@gmail.com,+91-788866745,2026-08-01 11:30 AM,CONFIRMED,Visiting with family.,2026-07-21 06:47:26
VST1944,PROP1030,OWN1047,Sanaya Thaman,sanayathaman45@gmail.com,+91-956685830,2026-06-26 02:00 PM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:47:59
VST1945,PROP1800,OWN1124,Manbir Deo,manbirdeo82@outlook.com,+91-723301739,2026-07-11 05:30 PM,COMPLETED,Looking for urgent possession.,2026-07-21 06:48:05
VST1946,PROP1223,OWN1099,Mohini Lala,mohinilala31@yahoo.co.in,+91-910581018,2026-06-26 06:30 PM,CONFIRMED,Wants to check parking space and metro distance.,2026-07-21 06:48:08
VST1947,PROP1943,OWN1259,Krishna Srivastava,krishnasrivastava70@outlook.com,+91-889105321,2026-07-24 11:30 AM,PENDING,Interested in weekend morning visit.,2026-07-21 06:48:06
VST1948,PROP1186,OWN1182,Yatin Kibe,yatinkibe64@yahoo.co.in,+91-779021601,2026-06-25 11:30 AM,PENDING,Visiting with family.,2026-07-21 06:48:41
VST1949,PROP1127,OWN1239,Gaurav Chowdhury,gauravchowdhury76@gmail.com,+91-776547299,2026-07-31 02:00 PM,COMPLETED,Looking for urgent possession.,2026-07-21 06:47:58
VST1950,PROP1740,OWN1021,Rayaan Nagi,rayaannagi51@gmail.com,+91-825532025,2026-07-11 04:00 PM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:48:26
VST1951,PROP1754,OWN1160,Omkaar Palla,omkaarpalla66@outlook.com,+91-784345332,2026-07-27 04:00 PM,CONFIRMED,Requested callback prior to arrival.,2026-07-21 06:49:06
VST1952,PROP1194,OWN1036,Madhav Sastry,madhavsastry96@yahoo.co.in,+91-834064874,2026-06-23 10:00 AM,CANCELLED,Requested callback prior to arrival.,2026-07-21 06:48:46
VST1953,PROP1689,OWN1054,Kashvi Dugal,kashvidugal66@yahoo.co.in,+91-998388851,2026-08-05 06:30 PM,CONFIRMED,Wants to check parking space and metro distance.,2026-07-21 06:48:50
VST1954,PROP1405,OWN1206,Chatura Kibe,chaturakibe85@outlook.com,+91-732645646,2026-08-16 10:00 AM,PENDING,Wants to check parking space and metro distance.,2026-07-21 06:48:59
VST1955,PROP1347,OWN1103,Akshay Oza,akshayoza61@outlook.com,+91-741255233,2026-08-01 04:00 PM,COMPLETED,Visiting with family.,2026-07-21 06:47:21
VST1956,PROP1784,OWN1298,Urishilla Bajaj,urishillabajaj44@outlook.com,+91-963718703,2026-07-10 02:00 PM,PENDING,Looking for urgent possession.,2026-07-21 06:48:36
VST1957,PROP1973,OWN1208,Samar Virk,samarvirk75@yahoo.co.in,+91-829780216,2026-08-05 04:00 PM,CONFIRMED,Visiting with family.,2026-07-21 06:48:13
VST1958,PROP1502,OWN1255,Andrew Puri,andrewpuri90@gmail.com,+91-713989423,2026-07-25 10:00 AM,COMPLETED,Interested in weekend morning visit.,2026-07-21 06:48:27
VST1959,PROP1511,OWN1014,Aadhya Garde,aadhyagarde58@gmail.com,+91-953883276,2026-06-24 11:30 AM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:47:32
VST1960,PROP1099,OWN1040,Chatresh Shroff,chatreshshroff76@outlook.com,+91-872548391,2026-07-30 11:30 AM,CONFIRMED,Requested callback prior to arrival.,2026-07-21 06:47:09
VST1961,PROP1503,OWN1259,Anika Parsa,anikaparsa79@yahoo.co.in,+91-882548572,2026-08-11 05:30 PM,CONFIRMED,Interested in weekend morning visit.,2026-07-21 06:47:10
VST1962,PROP1441,OWN1061,Vihaan Rai,vihaanrai67@yahoo.co.in,+91-860511038,2026-07-21 04:00 PM,PENDING,Interested in weekend morning visit.,2026-07-21 06:48:33
VST1963,PROP1182,OWN1286,Vedhika Wali,vedhikawali48@outlook.com,+91-932031067,2026-06-26 04:00 PM,PENDING,Visiting with family.,2026-07-21 06:47:31
VST1964,PROP1733,OWN1200,Anthony Baral,anthonybaral24@yahoo.co.in,+91-975841004,2026-07-05 06:30 PM,PENDING,Looking for urgent possession.,2026-07-21 06:48:11
VST1965,PROP1586,OWN1241,Vrishti Ramaswamy,vrishtiramaswamy81@yahoo.co.in,+91-778006116,2026-08-04 10:00 AM,PENDING,Requested callback prior to arrival.,2026-07-21 06:47:10
VST1966,PROP1606,OWN1194,Isha Mittal,ishamittal96@outlook.com,+91-848176560,2026-07-05 02:00 PM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:49:05
VST1967,PROP1047,OWN1066,David Kurian,davidkurian54@yahoo.co.in,+91-988378721,2026-08-12 10:00 AM,COMPLETED,Needs confirmation from owner regarding pets.,2026-07-21 06:48:54
VST1968,PROP1350,OWN1195,Ati Kar,atikar64@gmail.com,+91-857964863,2026-06-30 04:00 PM,PENDING,Needs confirmation from owner regarding pets.,2026-07-21 06:48:55
VST1969,PROP1251,OWN1127,Gagan Raja,gaganraja92@gmail.com,+91-889528254,2026-07-22 10:00 AM,CANCELLED,Interested in weekend morning visit.,2026-07-21 06:48:29
VST1970,PROP1890,OWN1157,Omisha Khosla,omishakhosla53@gmail.com,+91-712645698,2026-07-25 05:30 PM,CONFIRMED,Requested callback prior to arrival.,2026-07-21 06:47:59
VST1971,PROP1674,OWN1217,Forum Sen,forumsen75@outlook.com,+91-845784981,2026-07-23 10:00 AM,COMPLETED,Looking for urgent possession.,2026-07-21 06:47:32
VST1972,PROP1023,OWN1163,Samaksh Devi,samakshdevi83@yahoo.co.in,+91-853274663,2026-07-09 05:30 PM,CONFIRMED,Requested callback prior to arrival.,2026-07-21 06:48:32
VST1973,PROP1103,OWN1106,Qushi Dhillon,qushidhillon73@yahoo.co.in,+91-999575241,2026-07-30 02:00 PM,CONFIRMED,Visiting with family.,2026-07-21 06:48:15
VST1974,PROP1373,OWN1224,Eesha Bir,eeshabir73@gmail.com,+91-920109437,2026-07-24 05:30 PM,CONFIRMED,Visiting with family.,2026-07-21 06:49:01
VST1975,PROP1049,OWN1153,Qarin Nadkarni,qarinnadkarni61@outlook.com,+91-793828673,2026-08-10 06:30 PM,CANCELLED,Needs confirmation from owner regarding pets.,2026-07-21 06:47:25
VST1976,PROP1865,OWN1297,Eiravati Sachdev,eiravatisachdev85@gmail.com,+91-846690420,2026-08-17 10:00 AM,PENDING,Looking for urgent possession.,2026-07-21 06:47:44
VST1977,PROP1487,OWN1219,Max Guha,maxguha54@gmail.com,+91-797447790,2026-06-27 02:00 PM,PENDING,Visiting with family.,2026-07-21 06:47:30
VST1978,PROP1444,OWN1277,Vihaan Kata,vihaankata35@yahoo.co.in,+91-863995920,2026-07-04 02:00 PM,COMPLETED,Requested callback prior to arrival.,2026-07-21 06:47:11
VST1979,PROP1688,OWN1281,Vansha Desai,vanshadesai12@gmail.com,+91-979286427,2026-07-21 11:30 AM,PENDING,Wants to check parking space and metro distance.,2026-07-21 06:48:20
VST1980,PROP1677,OWN1240,Qarin Ram,qarinram91@yahoo.co.in,+91-992466364,2026-07-20 04:00 PM,CANCELLED,Needs confirmation from owner regarding pets.,2026-07-21 06:47:24
VST1981,PROP1642,OWN1031,Upkaar Bali,upkaarbali35@outlook.com,+91-872073912,2026-07-15 11:30 AM,CONFIRMED,Needs confirmation from owner regarding pets.,2026-07-21 06:49:04
VST1982,PROP1702,OWN1154,Nitara Kapadia,nitarakapadia62@yahoo.co.in,+91-818647316,2026-08-04 06:30 PM,CONFIRMED,Requested callback prior to arrival.,2026-07-21 06:49:06
VST1983,PROP1274,OWN1147,Dominic Goel,dominicgoel30@outlook.com,+91-890696029,2026-08-15 11:30 AM,PENDING,Interested in weekend morning visit.,2026-07-21 06:49:06
VST1984,PROP1154,OWN1099,Ekta Shankar,ektashankar41@gmail.com,+91-872298460,2026-08-13 04:00 PM,PENDING,Requested callback prior to arrival.,2026-07-21 06:47:59
VST1985,PROP1433,OWN1019,Lajita Munshi,lajitamunshi30@gmail.com,+91-828311409,2026-07-14 10:00 AM,CONFIRMED,Visiting with family.,2026-07-21 06:49:00
VST1986,PROP1675,OWN1282,Ikbal Seth,ikbalseth92@gmail.com,+91-775208604,2026-07-18 10:00 AM,CONFIRMED,Interested in weekend morning visit.,2026-07-21 06:48:53
VST1987,PROP1322,OWN1153,Zilmil Yogi,zilmilyogi62@gmail.com,+91-898238841,2026-07-14 10:00 AM,PENDING,Needs confirmation from owner regarding pets.,2026-07-21 06:48:36
VST1988,PROP1863,OWN1072,Zaitra Bawa,zaitrabawa24@gmail.com,+91-977142220,2026-07-02 10:00 AM,PENDING,Looking for urgent possession.,2026-07-21 06:48:00
VST1989,PROP1973,OWN1269,Bhavika Shenoy,bhavikashenoy73@yahoo.co.in,+91-741954134,2026-06-30 05:30 PM,CONFIRMED,Visiting with family.,2026-07-21 06:47:43
VST1990,PROP1338,OWN1300,Zansi Dhar,zansidhar59@outlook.com,+91-941667072,2026-07-18 04:00 PM,CONFIRMED,Interested in weekend morning visit.,2026-07-21 06:48:25
VST1991,PROP1180,OWN1110,Xiti Chowdhury,xitichowdhury66@yahoo.co.in,+91-844132362,2026-07-01 05:30 PM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:48:18
VST1992,PROP1384,OWN1058,Maya Sachdev,mayasachdev79@yahoo.co.in,+91-873733841,2026-07-10 06:30 PM,CONFIRMED,Visiting with family.,2026-07-21 06:47:10
VST1993,PROP1901,OWN1075,Saksham Sha,sakshamsha70@yahoo.co.in,+91-959357131,2026-06-26 02:00 PM,CONFIRMED,Looking for urgent possession.,2026-07-21 06:47:46
VST1994,PROP1036,OWN1028,Jatin Chand,jatinchand95@outlook.com,+91-743954789,2026-06-27 05:30 PM,PENDING,Needs confirmation from owner regarding pets.,2026-07-21 06:48:01
VST1995,PROP1982,OWN1186,Frederick Viswanathan,frederickviswanathan25@outlook.com,+91-941726640,2026-08-02 04:00 PM,PENDING,Requested callback prior to arrival.,2026-07-21 06:48:35
VST1996,PROP1950,OWN1131,Kritika Rai,kritikarai21@yahoo.co.in,+91-749919426,2026-06-23 11:30 AM,COMPLETED,Wants to check parking space and metro distance.,2026-07-21 06:47:28
VST1997,PROP1938,OWN1225,Mason Gaba,masongaba50@outlook.com,+91-964531161,2026-08-12 10:00 AM,CONFIRMED,Interested in weekend morning visit.,2026-07-21 06:47:29
VST1998,PROP1843,OWN1252,Oni Morar,onimorar62@yahoo.co.in,+91-866689004,2026-07-09 10:00 AM,COMPLETED,Needs confirmation from owner regarding pets.,2026-07-21 06:48:40
VST1999,PROP1268,OWN1260,Bhavya Golla,bhavyagolla55@gmail.com,+91-890814633,2026-06-28 06:30 PM,COMPLETED,Needs confirmation from owner regarding pets.,2026-07-21 06:47:23
VST2000,PROP1335,OWN1233,Aarush Kulkarni,aarushkulkarni13@outlook.com,+91-796083599,2026-06-21 06:30 PM,CONFIRMED,Requested callback prior to arrival.,2026-07-21 06:48:07
